6,None,2,Dr Laila Abo Hadid,Computer Organization,Class C11,1,0,0,2,,,,,Lecture,Unknown,Computer Organization,uter Organization -Tut-C11,2,0,4,4,Tut,Unknown,Computer Organization,uter Organization -Tut-C11,2,0,5,5,Tut,,,,,,,,,,,,,,,,
6,None,2,Dr  Mona Loutfy,Digital Signal Processing,Class C39,1,1,2,4,,,,,Lecture,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class 703,2,1,0,0,Tut,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class 703,2,1,1,1,Tut,,,,,,,,,,,,,,,,
6,None,2,Dr Mohamed Rezk,Computer Architecture,Class C28,1,3,4,6,,,,,Lecture,Unknown,Computer Architecture,uter Architecture - Tut- Class 704,2,1,0,0,Tut,Unknown,Computer Architecture,uter Architecture - Tut- Class 704,2,1,1,1,Tut,,,,,,,,,,,,,,,,
6,None,2,Dr Ahmed Elnahas,Systems Programming Lec,C40,1,4,2,4,,,,,Lecture,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,4,0,0,Tut,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,4,1,1,Tut,,,,,,,,,,,,,,,,
6,None,2,Dr Mohamed Elbanna,Microprocessors Systems,K5,1,3,2,3,C40,4,4,5,Lecture,,,,,,,,,,,,,,,,,Unknown,Microprocessors Systems,Lab,2,4,0,0,Lab,Unknown,Microprocessors Systems,Lab,2,4,1,1,Lab
6,None,2,Dr Amr Elmasry,Data Structures 2,Class C27,1,5,6,8,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Data Structures 2,Lab,2,5,4,4,Lab,Unknown,Data Structures 2,Lab,2,5,5,5,Lab
6,None,3,Dr  Mohamed El-shimy,Electronic Circuit Analysis,Class C11,1,1,2,3,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Electronic Circuit Analysis,Lab,2,1,4,4,Lab,Unknown,Electronic Circuit Analysis,Lab,2,1,5,5,Lab
6,None,3,Dr Amr Elmasry,Data Structures 2,Class C27,1,3,8,10,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Data Structures 2,Lab,2,0,4,4,Lab,Unknown,Data Structures 2,Lab,2,0,5,5,Lab
6,None,3,Dr Hania Farag,Microprocessors Systems,Class C28,1,4,2,4,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Microprocessors Systems,Lab,2,3,6,6,Lab,Unknown,Microprocessors Systems,Lab,2,3,7,7,Lab
6,None,3,Dr  Ahmed Eltarras,Digital Signal Processing,Class C27,1,0,0,2,,,,,Lecture,Unknown,Digital Signal Processing,tal Signal Processing- Tut- ClassC11,2,5,0,0,Tut,Unknown,Digital Signal Processing,tal Signal Processing- Tut- ClassC11,2,5,1,1,Tut,,,,,,,,,,,,,,,,
6,None,3,Dr Mohamed Rezk,Computer Architecture,Class C28,1,4,6,7,uter Architecture- Lec -C28,4,4,5,Lecture,Unknown,Computer Architecture,uter Architecture - Tut- Class704,2,5,0,0,Tut,Unknown,Computer Architecture,uter Architecture - Tut- Class704,2,5,1,1,Tut,,,,,,,,,,,,,,,,
6,None,3,Dr Ahmed Elnahas,Systems Programming Lec,Class C38,1,5,2,4,,,,,Lecture,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,6,6,Tut,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,7,7,Tut,,,,,,,,,,,,,,,,
6,None,4,Dr Amr Elmasry,Data Structures 2,Class C39,1,2,10,11,Structures 2-Lec- Prof.Dr Amr Elmasry,2,8,9,Lecture,,,,,,,,,,,,,,,,,Unknown,Data Structures 2,Lab,2,2,6,6,Lab,Unknown,Data Structures 2,Lab,2,2,7,7,Lab
6,None,4,Dr Mohamed Elbanna,Microprocessors Systems,K5,1,3,4,5,Class C40,5,4,5,Lecture,,,,,,,,,,,,,,,,,Unknown,Microprocessors Systems,Lab,2,3,2,2,Lab,Unknown,Microprocessors Systems,Lab,2,3,3,3,Lab
6,None,4,Dr Ahmed Elnahas,Systems Programming Lec,C27,1,3,6,7,Class C38,5,6,7,Lecture,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,2,2,Tut,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,3,3,Tut,,,,,,,,,,,,,,,,
6,None,4,Dr  Ahmed Eltarras,Digital Signal Processing,Class C27,1,0,3,5,,,,,Lecture,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class C11,2,5,8,8,Tut,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class C11,2,5,9,9,Tut,,,,,,,,,,,,,,,,
6,None,4,Dr Amira Youssef,Computer Architecture,Class C40,1,0,6,8,,,,,Lecture,Unknown,Computer Architecture,uter Architecture - Tut- ClassC12,2,5,8,8,Tut,Unknown,Computer Architecture,uter Architecture - Tut- ClassC12,2,5,9,9,Tut,,,,,,,,,,,,,,,,
6,None,5,Dr Amr Elmasry,Data Structures 2,Class C39,1,2,6,8,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Data Structures 2,Lab,2,2,4,4,Lab,Unknown,Data Structures 2,Lab,2,2,5,5,Lab
6,None,5,Dr Hassan Elragal,Digital Signal Processing,Class P45,1,3,1,3,,,,,Lecture,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class 703,2,4,4,4,Tut,Unknown,Digital Signal Processing,tal Signal Processing- Tut- Class 703,2,4,5,5,Tut,,,,,,,,,,,,,,,,
6,None,5,Dr Mohamed Elbanna,Microprocessors Systems,Class C39,1,4,2,3,Class C40,5,4,5,Lecture,,,,,,,,,,,,,,,,,Unknown,Microprocessors Systems,Lab,2,3,4,4,Lab,Unknown,Microprocessors Systems,Lab,2,3,5,5,Lab
6,None,5,Dr Ahmed Elnahas,Systems Programming Lec,Class C40,1,4,6,7,Class C38,5,6,7,Lecture,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,4,4,Tut,Unknown,Systems Programming Lec,ems Programming- Tut- Lab,2,3,5,5,Tut,,,,,,,,,,,,,,,,
6,None,5,Dr Amira Youssef,Computer Architecture,Class C38,1,5,8,9,,,,,Lecture,Unknown,Computer Architecture,uter Architecture - Tut- Class 704,2,4,4,4,Tut,Unknown,Computer Architecture,uter Architecture - Tut- Class 704,2,4,5,5,Tut,,,,,,,,,,,,,,,,
