33,1,2,5,Dr Aliaa Harhour,English,P47A,1,4,0,1,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
34,1,1,5,Dr Nehal Magdy,H Rights,Class C27,1,5,4,5,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
35,1,3,5,Dr AShraf Said,Graph 1,P47A,1,5,6,7,,,,,Lecture,Unknown,Graph,P47A,2,5,8,8,Tut,Unknown,Graph,P47A,2,5,9,9,Tut,Unknown,Graph,Lab,2,5,10,10,Lab,Unknown,Graph,Lab,2,5,11,11,Lab,General
36,1,3,6,Dr Mohamed Keshk,Physics 1,L5,1,2,4,5,,,,,Lecture,Unknown,Physics 1,Class 701,1,0,4,4,Tut,,,,,,,,,Unknown,Physics 1,Lab,1,0,0,0,Lab,Unknown,Physics 1,Lab,1,0,3,3,Lab,General
37,1,3,6,Dr Mahamed Abbas,Engineering Chemistry,Class C40,1,1,6,7,,,,,Lecture,Unknown,Chemistry,Class,1,0,6,6,Tut,Unknown,Chemistry,Class,1,0,7,7,Tut,Unknown,Chemistry,Lab,1,0,1,1,Lab,Unknown,Chemistry,Lab,1,0,2,2,Lab,General
38,1,1,6,Unknown,History of Engineering Sciences,L5,1,1,8,9,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
39,1,3,6,Dr Mervat Mikhail,Math 1,Class C8,1,2,6,8,,,,,Lecture,Unknown,Math 1,L5,1,1,10,10,Tut,Unknown,Math 1,L5,1,1,11,11,Tut,,,,,,,,,,,,,,,,,General
40,1,3,6,Dr Fouad Zein Elarab,Mech 1,Class 103,1,3,3,5,,,,,Lecture,Unknown,Mech 1,Class 701,2,3,6,6,Tut,Unknown,Mech 1,Class 701,2,3,7,7,Tut,,,,,,,,,,,,,,,,,General
41,1,2,6,Dr Aliaa Harhour,English,P47A,1,4,4,5,,,,,Lecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General
42,1,3,6,Dr Sameh Zeinhom,Graph 1,P47A,1,4,6,7,,,,,Lecture,Unknown,Graph,P47A,2,4,8,8,Tut,Unknown,Graph,P47A,2,4,9,9,Tut,Unknown,Graph,Lab,2,4,10,10,Lab,Unknown,Graph,Lab,2,4,11,11,Lab,General
