8,3,3,Dr Ahmed Abdel Mordy- Dr Mohamed Mohamed Zakaria,Electrostatic and Electromagnetic fields,Class 202,1,4,6,7,,,,,Lecture,Unknown,Electrostatic and Electromagnetic,Class 702,1,4,5,5,Tut,Unknown,Electrostatic and Electromagnetic,Class C42,1,4,10,10,Tut,Unknown,Electrostatic and Electromagnetic fields,Lab,2,4,8,8,Lab,Unknown,Electrostatic and Electromagnetic fields,Lab,2,4,9,9,Lab
8,3,3,Dr Mohamed Farid khalil,Turbomachinery,Class C40,1,5,2,3,,,,,Lecture,Unknown,Turbomachinery,Class C45,1,5,1,1,Tut,Unknown,Turbomachinery,Class,1,5,6,6,Tut,Unknown,Turbomachinery,Lab,2,5,4,4,Lab,Unknown,Turbomachinery,Lab,2,5,5,5,Lab
8,3,4,Dr Tamer Helmy- Dr Ragi Ali,Electromech Drives,Class,1,1,4,5,,,,,Lecture,Unknown,Drives,Class C12,1,1,0,0,Tut,Unknown,Drives,Class C12,1,1,3,3,Tut,Unknown,Drives,Lab,2,1,6,6,Lab,Unknown,Drives,Lab,2,1,7,7,Lab
8,3,4,Dr Amr Elzawawi-Dr Mohamed Tawfik,Measuring Sys Data Acquisition,Class C28,1,3,2,3,,,,,Lecture,Unknown,Measuring Sys Data Acquisition,Unknown,2,1,6,6,Tut,Unknown,Measuring Sys Data Acquisition,Unknown,2,1,7,7,Tut,Unknown,Data Acq,Lab,1,1,2,2,Lab,Unknown,Data Acq,Lab,1,3,1,1,Lab
8,3,4,Dr Hesham Elrefaie- Dr Ashraf Megahed,Prot of Emechanical sys,Class 103,1,3,4,5,,,,,Lecture,Unknown,Prot of Emechanical sys,Class 704,1,3,0,0,Tut,Unknown,Prot of Emechanical sys,Class,1,3,7,7,Tut,,,,,,,,,,,,,,,,
8,3,4,Dr AdelAbdelrahman,Gas Dynamics,Class C28,1,5,6,7,,,,,Lecture,Unknown,Gas Dynamics,Class C12,1,5,5,5,Tut,Unknown,Gas Dynamics,Class C12,1,5,10,10,Tut,Unknown,Gas Dynamics,Lab,2,5,8,8,Lab,Unknown,Gas Dynamics,Lab,2,5,9,9,Lab
10,3,1,Dr Medhat sourour- Dr Hassan Warda,Design of Therm and Fluid Sys,P47A,1,0,2,3,,,,,Lecture,Unknown,Design of Therm and Fluid Sys,Class C44,1,0,4,4,Tut,Unknown,Design of Therm and Fluid Sys,Class C44,1,0,7,7,Tut,Unknown,Design of Therm and Fluid Sys,Lab,2,0,0,0,Lab,Unknown,Design of Therm and Fluid Sys,Lab,2,0,1,1,Lab
10,4,1,Unknown,Project 2,Unknown,1,3,8,9,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Project 2,Lab,2,1,10,10,Lab,Unknown,Project 2,Lab,2,1,11,11,Lab
10,3,1,Dr Mohamed Elhelw-Dr Ahmed Helmy- Dr Mahmoud Badawy,Refrigeration & Air Cond,Class H41,1,2,8,9,,,,,Lecture,Unknown,Refrigeration,Class 704,1,2,7,7,Tut,Unknown,Refrigeration,Class 704,1,2,10,10,Tut,Unknown,Refrigeration,Lab,2,4,2,2,Lab,Unknown,Refrigeration,Lab,2,4,3,3,Lab
10,3,1,Dr Karim Hassan-Dr Mohamed Tawfik,Computer Applications in Industry,Class 103,1,4,0,1,,,,,Lecture,Unknown,Computer Applications,Class C45,2,4,2,2,Tut,Unknown,Computer Applications,Class C45,2,4,3,3,Tut,Unknown,Computer Applications,Lab,1,2,6,6,Lab,Unknown,Computer Applications,Lab,1,4,5,5,Lab
10,3,1,Dr Mohsen Osman- Dr yehia Eldrainy,Automotive Engineering,L4,1,5,6,7,,,,,Lecture,Unknown,Automotive Engineering,Class,1,5,3,3,Tut,Unknown,Automotive Engineering,Class,1,5,8,8,Tut,Unknown,Automotive Engineering,Lab,2,5,4,4,Lab,Unknown,Automotive Engineering,Lab,2,5,5,5,Lab
10,3,2,Dr Mohamed Magdy,Electromechanical motion devices,Class71,1,0,2,3,,,,,Lecture,Unknown,Electromechanical motion devices,Class C45,1,0,7,7,Tut,Unknown,Electromechanical motion devices,Class C45,1,0,8,8,Tut,Unknown,Electromechanical motion devices,Lab,2,0,4,4,Lab,Unknown,Electromechanical motion devices,Lab,2,0,5,5,Lab
10,3,2,Dr Mohamed Elhelw-Dr Ahmed Helmy- Dr Mahmoud Badawy,Refrigeration & Air Cond,Class H41,1,2,6,7,,,,,Lecture,Unknown,Refrigeration,Class 704,1,2,8,8,Tut,Unknown,Refrigeration,Class C12,1,4,1,1,Tut,Unknown,Refrigeration,Lab,2,4,4,4,Lab,Unknown,Refrigeration,Lab,2,4,5,5,Lab
10,3,2,Unknown,Project 1,Unknown,1,3,8,9,,,,,Lecture,,,,,,,,,,,,,,,,,Unknown,Project 1,Lab,2,3,10,10,Lab,Unknown,Project 1,Lab,2,3,11,11,Lab
10,3,2,Dr Karim Hassan-Dr Mohamed Tawfik,Computer Applications in Industry,Class,1,4,2,3,,,,,Lecture,Unknown,Computer Applications,Class C45,2,4,4,4,Tut,Unknown,Computer Applications,Class C45,2,4,5,5,Tut,Unknown,Computer Applications,Lab,1,2,5,5,Lab,Unknown,Computer Applications,Lab,1,4,0,0,Lab
10,3,3,Dr Kamel Elshorbagy-Dr Mohamed Tawfik,Electro & hydraulic circuits,Class C26,1,3,4,5,,,,,Lecture,Unknown,Electro & hydraulic circuits,Class703,1,0,2,2,Tut,Unknown,Electro & hydraulic circuits,Class P43,1,0,7,7,Tut,Unknown,Electro & hydraulic circuits,Lab,2,0,4,4,Lab,Unknown,Electro & hydraulic circuits,Lab,2,0,5,5,Lab
10,3,3,Dr Mohamed Elhelw-Dr Ahmed Helmy-Dr Mahmoud Badawy,Refrigeration & Air Cond,Class H41,1,2,0,1,,,,,Lecture,Unknown,Refrigeration,Class C45,1,4,6,6,Tut,Unknown,Refrigeration,Class C45,1,4,9,9,Tut,Unknown,Refrigeration,Lab,2,2,2,2,Lab,Unknown,Refrigeration,Lab,2,2,3,3,Lab
10,3,3,Dr Karim Hassan-Dr Mohamed Tawfik,Computer Applications in Industry,Class,1,4,4,5,,,,,Lecture,Unknown,Computer Applications,Class C45,2,2,2,2,Tut,Unknown,Computer Applications,Class C45,2,2,3,3,Tut,Unknown,Computer Applications,Lab,1,4,2,2,Lab,Unknown,Computer Applications,Lab,1,4,7,7,Lab
